longitude_(x),latitude_(y),Date,year,month,day,data_quality,max_temp_(°c),max_temp_flag,min_temp_(°c),min_temp_flag,mean_temp_(°c),mean_temp_flag,heat_deg_days_(°c),heat_deg_days_flag,cool_deg_days_(°c),cool_deg_days_flag,total_rain_(mm),total_rain_flag,total_snow_(cm),total_snow_flag,total_precip_(mm),total_precip_flag,snow_on_grnd_(cm),snow_on_grnd_flag,dir_of_max_gust_(10s_deg),dir_of_max_gust_flag,spd_of_max_gust_(km/h),spd_of_max_gust_flag
-114.01,51.12,2018-05-02,2018,5,2,,20.0,,-0.2,,9.9,,8.1,,0.0,,0.0,,0.0,,0.0,,,,29.0,,57,
-114.01,51.12,2018-05-03,2018,5,3,,21.8,,4.3,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,,,,27.0,,56,
-114.01,51.12,2018-05-04,2018,5,4,,21.3,,7.6,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,27.0,,46,
-114.01,51.12,2018-05-05,2018,5,5,,20.6,,6.5,,13.6,,4.4,,0.0,,0.0,,0.0,,0.0,,,,6.0,,30,
-114.01,51.12,2018-05-06,2018,5,6,,23.8,E,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-05-07,2018,5,7,,24.2,,9.1,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,32.0,,50,
-114.01,51.12,2018-05-08,2018,5,8,,22.8,,12.6,,17.7,,0.3,,0.0,,0.0,T,0.0,,0.0,T,,,30.0,,52,
-114.01,51.12,2018-05-09,2018,5,9,,14.1,,4.7,,9.4,,8.6,,0.0,,1.7,,0.0,,1.7,,,,2.0,,35,
-114.01,51.12,2018-05-10,2018,5,10,,10.0,,2.5,,6.3,,11.7,,0.0,,2.6,,0.0,,2.6,,,,12.0,,41,
-114.01,51.12,2018-05-11,2018,5,11,,16.4,,3.3,,9.9,,8.1,,0.0,,0.2,,0.0,,0.2,,,,3.0,,50,
-114.01,51.12,2018-05-12,2018,5,12,,22.1,,3.5,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,,,3.0,,30,
-114.01,51.12,2018-05-13,2018,5,13,,23.2,,7.6,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,35.0,,46,
-114.01,51.12,2018-05-14,2018,5,14,,27.9,,8.9,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,28.0,,41,
-114.01,51.12,2018-05-15,2018,5,15,,28.6,,11.1,,19.9,,0.0,,1.9,,0.0,,0.0,,0.0,,,,15.0,,35,
-114.01,51.12,2018-05-16,2018,5,16,,25.4,,12.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,,35.0,,59,
-114.01,51.12,2018-05-17,2018,5,17,,12.5,,6.1,,9.3,,8.7,,0.0,,10.8,,0.0,,10.8,,,,1.0,,56,
-114.01,51.12,2018-05-18,2018,5,18,,14.4,,5.7,,10.1,,7.9,,0.0,,1.8,,0.0,,1.8,,,,12.0,,41,
-114.01,51.12,2018-05-19,2018,5,19,,16.6,,3.2,,9.9,,8.1,,0.0,,0.0,,0.0,,0.0,,,,15.0,,59,
-114.01,51.12,2018-05-20,2018,5,20,,24.5,,4.1,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,,,28.0,,39,
-114.01,51.12,2018-05-21,2018,5,21,,23.4,,9.2,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,32.0,,35,
-114.01,51.12,2018-05-22,2018,5,22,,26.3,,10.0,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,11.0,,39,
-114.01,51.12,2018-05-23,2018,5,23,,27.1,,9.8,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,14.0,,44,
-114.01,51.12,2018-05-24,2018,5,24,,27.5,,12.1,,19.8,,0.0,,1.8,,0.2,,0.0,,0.2,,,,31.0,,74,
-114.01,51.12,2018-05-25,2018,5,25,,27.7,,8.9,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,,,12.0,,33,
-114.01,51.12,2018-05-26,2018,5,26,,23.4,,12.7,,18.1,,0.0,,0.1,,0.0,T,0.0,,0.0,T,,,35.0,,56,
-114.01,51.12,2018-05-27,2018,5,27,,24.9,,8.8,,16.9,,1.1,,0.0,,0.0,,0.0,,0.0,,,,12.0,,35,
-114.01,51.12,2018-05-28,2018,5,28,,29.3,,10.7,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,,,34.0,,43,
-114.01,51.12,2018-05-29,2018,5,29,,17.7,,8.4,,13.1,,4.9,,0.0,,0.0,T,0.0,,0.0,T,,,35.0,,63,
-114.01,51.12,2018-05-30,2018,5,30,,16.1,E,,M,,M,,M,,M,4.2,,0.0,,4.2,,,,1.0,,41,
-114.01,51.12,2018-05-31,2018,5,31,,8.1,,5.7,,6.9,,11.1,,0.0,,10.6,,0.0,,10.6,,,,16.0,,33,
-114.01,51.12,2018-06-01,2018,6,1,,16.0,,6.0,,11.0,,7.0,,0.0,,10.7,,0.0,,10.7,,,,34.0,,43,
-114.01,51.12,2018-06-02,2018,6,2,,21.1,,3.1,,12.1,,5.9,,0.0,,0.0,,0.0,,0.0,,,,29.0,,52,
-114.01,51.12,2018-06-03,2018,6,3,,23.9,,5.3,,14.6,,3.4,,0.0,,0.0,,0.0,,0.0,,,,13.0,,44,
-114.01,51.12,2018-06-04,2018,6,4,,20.0,,7.5,,13.8,,4.2,,0.0,,0.6,,0.0,,0.6,,,,21.0,,56,
-114.01,51.12,2018-06-05,2018,6,5,,20.0,,3.6,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,,,27.0,,39,
-114.01,51.12,2018-06-06,2018,6,6,,23.4,,7.3,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,16.0,,33,
-114.01,51.12,2018-06-07,2018,6,7,,26.3,,8.8,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,12.0,,35,
-114.01,51.12,2018-06-08,2018,6,8,,27.6,,12.6,,20.1,,0.0,,2.1,,0.0,,0.0,,0.0,,,,16.0,,39,
-114.01,51.12,2018-06-09,2018,6,9,,26.0,,13.2,,19.6,,0.0,,1.6,,0.8,,0.0,,0.8,,,,28.0,,59,
-114.01,51.12,2018-06-10,2018,6,10,,13.2,,5.5,,9.4,,8.6,,0.0,,12.0,,0.0,,12.0,,,,33.0,,50,
-114.01,51.12,2018-06-11,2018,6,11,,17.2,,5.2,,11.2,,6.8,,0.0,,0.0,,0.0,,0.0,,,,28.0,,70,
-114.01,51.12,2018-06-12,2018,6,12,,20.0,,9.1,,14.6,,3.4,,0.0,,0.0,,0.0,,0.0,,,,28.0,,61,
-114.01,51.12,2018-06-13,2018,6,13,,22.1,,11.2,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,28.0,,56,
-114.01,51.12,2018-06-14,2018,6,14,,14.0,,8.5,,11.3,,6.7,,0.0,,0.8,,0.0,,0.8,,,,33.0,,41,
-114.01,51.12,2018-06-15,2018,6,15,,17.9,E,5.2,E,11.6,E,6.4,E,0.0,E,,M,,M,0.8,E,,,,M,,M
-114.01,51.12,2018-06-16,2018,6,16,,16.4,,9.4,,12.9,,5.1,,0.0,,6.6,,0.0,,6.6,,,,3.0,,52,
-114.01,51.12,2018-06-17,2018,6,17,,21.6,,5.6,,13.6,,4.4,,0.0,,0.0,,0.0,,0.0,,,,16.0,,33,
-114.01,51.12,2018-06-18,2018,6,18,,21.4,,8.8,,15.1,,2.9,,0.0,,0.0,,0.0,,0.0,,,,14.0,,30,
-114.01,51.12,2018-06-19,2018,6,19,,25.3,,9.8,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,17.0,,39,
-114.01,51.12,2018-06-20,2018,6,20,,27.2,,11.5,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,14.0,,43,
-114.01,51.12,2018-06-21,2018,6,21,,26.5,,11.4,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,,29.0,,54,
-114.01,51.12,2018-06-22,2018,6,22,,24.5,,11.1,,17.8,,0.2,,0.0,,3.2,,0.0,,3.2,,,,35.0,,44,
-114.01,51.12,2018-06-23,2018,6,23,,20.9,,12.6,,16.8,,1.2,,0.0,,27.0,,0.0,,27.0,,,,33.0,,50,
-114.01,51.12,2018-06-24,2018,6,24,,25.4,,11.5,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,16.0,,37,
-114.01,51.12,2018-06-25,2018,6,25,,26.8,,13.1,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,,,23.0,,65,
-114.01,51.12,2018-06-26,2018,6,26,,19.7,,10.8,,15.3,,2.7,,0.0,,0.0,T,0.0,,0.0,T,,,28.0,,67,
-114.01,51.12,2018-06-27,2018,6,27,,23.7,,6.2,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,29.0,,54,
-114.01,51.12,2018-06-28,2018,6,28,,19.2,E,,M,,M,,M,,M,1.0,,0.0,,1.0,,,,31.0,,39,
-114.01,51.12,2018-06-29,2018,6,29,,19.0,,9.7,,14.4,,3.6,,0.0,,4.2,,0.0,,4.2,,,,16.0,,33,
-114.01,51.12,2018-06-30,2018,6,30,,22.1,E,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,35.0,,44,
-114.01,51.12,2018-07-01,2018,7,1,,21.0,,8.5,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,,,27.0,,48,
-114.01,51.12,2018-07-02,2018,7,2,,16.0,,6.9,,11.5,,6.5,,0.0,,1.6,,0.0,,1.6,,,,33.0,,39,
-114.01,51.12,2018-07-03,2018,7,3,,15.7,,8.0,,11.9,,6.1,,0.0,,0.8,,0.0,,0.8,,,,32.0,,39,
-114.01,51.12,2018-07-04,2018,7,4,,19.7,,9.3,,14.5,,3.5,,0.0,,4.2,,0.0,,4.2,,,,0.0,,33,
-114.01,51.12,2018-07-05,2018,7,5,,25.9,,8.9,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,15.0,,46,
-114.01,51.12,2018-07-06,2018,7,6,,33.2,E,13.3,E,23.3,E,0.0,E,5.3,E,,M,,M,,M,,,,,<31,
-114.01,51.12,2018-07-07,2018,7,7,,25.1,,13.3,,19.2,,0.0,,1.2,,0.0,,0.0,,0.0,,,,29.0,,52,
-114.01,51.12,2018-07-08,2018,7,8,,25.1,E,7.9,E,16.5,E,1.5,E,0.0,E,,M,,M,0.0,,,,,M,,M
-114.01,51.12,2018-07-09,2018,7,9,,28.2,,10.7,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,12.0,,41,
-114.01,51.12,2018-07-10,2018,7,10,,21.6,,10.0,,15.8,,2.2,,0.0,,8.9,,0.0,,8.9,,,,29.0,,48,
-114.01,51.12,2018-07-11,2018,7,11,,25.1,,14.3,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,35.0,,37,
-114.01,51.12,2018-07-12,2018,7,12,,27.3,,10.3,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,,,10.0,,37,
-114.01,51.12,2018-07-13,2018,7,13,,31.7,,11.1,,21.4,,0.0,,3.4,,0.0,T,0.0,,0.0,T,,,1.0,,96,
-114.01,51.12,2018-07-14,2018,7,14,,21.2,,8.0,,14.6,,3.4,,0.0,,2.2,,0.0,,2.2,,,,33.0,,48,
-114.01,51.12,2018-07-15,2018,7,15,,26.7,,8.1,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,10.0,,37,
-114.01,51.12,2018-07-16,2018,7,16,,30.4,,11.8,,21.1,,0.0,,3.1,,0.0,,0.0,,0.0,,,,16.0,,48,
-114.01,51.12,2018-07-17,2018,7,17,,31.3,,13.0,,22.2,,0.0,,4.2,,0.0,,0.0,,0.0,,,,4.0,,33,
-114.01,51.12,2018-07-18,2018,7,18,,24.7,E,15.7,E,20.2,E,0.0,E,2.2,E,,M,,M,0.3,E,,,,M,,M
-114.01,51.12,2018-07-19,2018,7,19,,25.9,,13.0,,19.5,,0.0,,1.5,,0.4,,0.0,,0.4,,,,15.0,,41,
-114.01,51.12,2018-07-20,2018,7,20,,29.5,,11.1,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,,,36.0,,48,
-114.01,51.12,2018-07-21,2018,7,21,,24.2,,9.4,,16.8,,1.2,,0.0,,0.4,,0.0,,0.4,,,,36.0,,54,
-114.01,51.12,2018-07-22,2018,7,22,,22.8,,10.6,,16.7,,1.3,,0.0,,0.0,T,0.0,,0.0,T,,,34.0,,57,
-114.01,51.12,2018-07-23,2018,7,23,,22.4,,9.3,,15.9,,2.1,,0.0,,3.8,,0.0,,3.8,,,,35.0,,74,
-114.01,51.12,2018-07-24,2018,7,24,,15.6,,11.5,,13.6,,4.4,,0.0,,7.2,,0.0,,7.2,,,,1.0,,39,
-114.01,51.12,2018-07-25,2018,7,25,,22.6,,9.4,,16.0,,2.0,,0.0,,0.4,,0.0,,0.4,,,,12.0,,35,
-114.01,51.12,2018-07-26,2018,7,26,,24.5,,11.6,,18.1,,0.0,,0.1,,3.4,,0.0,,3.4,,,,1.0,,65,
-114.01,51.12,2018-07-27,2018,7,27,,22.8,,9.4,,16.1,,1.9,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-07-28,2018,7,28,,26.1,,9.0,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-07-29,2018,7,29,,28.5,,11.5,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-07-30,2018,7,30,,32.1,,12.2,,22.2,,0.0,,4.2,,0.8,,0.0,,0.8,,,,10.0,,72,
-114.01,51.12,2018-07-31,2018,7,31,,26.0,,12.3,,19.2,,0.0,,1.2,,0.4,,0.0,,0.4,,,,14.0,,39,
-114.01,51.12,2018-08-01,2018,8,1,,29.5,,14.2,,21.9,,0.0,,3.9,,14.5,,0.0,,14.5,,,,7.0,,43,
-114.01,51.12,2018-08-02,2018,8,2,,22.8,,13.8,,18.3,,0.0,,0.3,,3.8,,0.0,,3.8,,,,3.0,,35,
-114.01,51.12,2018-08-03,2018,8,3,,24.6,,12.3,,18.5,,0.0,,0.5,,4.2,,0.0,,4.2,,,,32.0,,52,
-114.01,51.12,2018-08-04,2018,8,4,,17.4,,13.4,,15.4,,2.6,,0.0,,2.8,,0.0,,2.8,,,,33.0,,43,
-114.01,51.12,2018-08-05,2018,8,5,,23.7,,11.2,,17.5,,0.5,,0.0,,0.0,T,0.0,,0.0,T,,,,,<31,
-114.01,51.12,2018-08-06,2018,8,6,,28.9,,10.3,,19.6,,0.0,,1.6,,0.0,,0.0,,0.0,,,,28.0,,35,
-114.01,51.12,2018-08-07,2018,8,7,,28.8,,14.5,,21.7,,0.0,,3.7,,0.0,,0.0,,0.0,,,,28.0,,39,
-114.01,51.12,2018-08-08,2018,8,8,,29.9,,11.6,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,,,13.0,,35,
-114.01,51.12,2018-08-09,2018,8,9,,34.0,,13.0,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,,,12.0,,35,
-114.01,51.12,2018-08-10,2018,8,10,,36.5,,15.8,,26.2,,0.0,,8.2,,0.0,,0.0,,0.0,,,,22.0,,50,
-114.01,51.12,2018-08-11,2018,8,11,,26.2,,13.9,,20.1,,0.0,,2.1,,0.8,,0.0,,0.8,,,,2.0,,69,
-114.01,51.12,2018-08-12,2018,8,12,,19.2,,8.6,,13.9,,4.1,,0.0,,7.4,,0.0,,7.4,,,,31.0,,69,
-114.01,51.12,2018-08-13,2018,8,13,,20.9,,8.3,,14.6,,3.4,,0.0,,0.0,,0.0,,0.0,,,,15.0,,33,
-114.01,51.12,2018-08-14,2018,8,14,,29.1,,8.3,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-08-15,2018,8,15,,25.0,,14.2,,19.6,,0.0,,1.6,,0.0,,0.0,,0.0,,,,10.0,,30,
-114.01,51.12,2018-08-16,2018,8,16,,28.3,,10.2,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,13.0,,33,
-114.01,51.12,2018-08-17,2018,8,17,,28.0,,12.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,,,11.0,,35,
-114.01,51.12,2018-08-18,2018,8,18,,19.1,,7.8,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,,,1.0,,48,
-114.01,51.12,2018-08-19,2018,8,19,,19.3,,4.1,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,15.0,,30,
-114.01,51.12,2018-08-20,2018,8,20,,19.5,,10.4,,15.0,,3.0,,0.0,,0.8,,0.0,,0.8,,,,0.0,,35,
-114.01,51.12,2018-08-21,2018,8,21,,26.3,,5.6,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,30.0,,33,
-114.01,51.12,2018-08-22,2018,8,22,,31.4,,9.7,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-08-23,2018,8,23,,27.9,,10.8,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,35.0,,50,
-114.01,51.12,2018-08-24,2018,8,24,,16.2,,8.6,,12.4,,5.6,,0.0,,6.4,,0.0,,6.4,,,,35.0,,54,
-114.01,51.12,2018-08-25,2018,8,25,,19.4,,6.2,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-08-26,2018,8,26,,20.3,,7.6,,14.0,,4.0,,0.0,,5.8,,0.0,,5.8,,,,35.0,,57,
-114.01,51.12,2018-08-27,2018,8,27,,13.3,,5.3,,9.3,,8.7,,0.0,,2.0,,0.0,,2.0,,,,34.0,,57,
-114.01,51.12,2018-08-28,2018,8,28,,20.5,,3.4,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,28.0,,39,
-114.01,51.12,2018-08-29,2018,8,29,,20.7,,10.6,,15.7,,2.3,,0.0,,0.6,,0.0,,0.6,,,,29.0,,50,
-114.01,51.12,2018-08-30,2018,8,30,,20.7,,7.9,,14.3,,3.7,,0.0,,0.6,,0.0,,0.6,,,,0.0,,61,
-114.01,51.12,2018-08-31,2018,8,31,,20.3,,6.1,,13.2,,4.8,,0.0,,0.0,,0.0,,0.0,,,,28.0,,56,
-114.01,51.12,2018-09-01,2018,9,1,,16.7,,6.6,,11.7,,6.3,,0.0,,1.6,,0.0,,1.6,,,,36.0,,57,
-114.01,51.12,2018-09-02,2018,9,2,,20.7,,4.5,,12.6,,5.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,44,
-114.01,51.12,2018-09-03,2018,9,3,,15.5,,6.8,,11.2,,6.8,,0.0,,2.1,,0.0,,2.1,,,,35.0,,54,
-114.01,51.12,2018-09-04,2018,9,4,,14.3,,5.2,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,,,14.0,,33,
-114.01,51.12,2018-09-05,2018,9,5,,20.9,,3.1,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,17.0,,39,
-114.01,51.12,2018-09-06,2018,9,6,,25.1,,3.8,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,16.0,,35,
-114.01,51.12,2018-09-07,2018,9,7,,27.8,,7.5,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-09-08,2018,9,8,,22.4,,10.2,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,29.0,,54,
-114.01,51.12,2018-09-09,2018,9,9,,17.2,,8.8,,13.0,,5.0,,0.0,,0.0,T,0.0,,0.0,T,,,,,<31,
-114.01,51.12,2018-09-10,2018,9,10,,17.9,,5.3,,11.6,,6.4,,0.0,,5.4,,0.0,,5.4,,,,34.0,,39,
-114.01,51.12,2018-09-11,2018,9,11,,17.5,,4.1,,10.8,,7.2,,0.0,,0.8,,0.0,,0.8,,,,28.0,,43,
-114.01,51.12,2018-09-12,2018,9,12,,8.1,,0.2,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,,,36.0,,43,
-114.01,51.12,2018-09-13,2018,9,13,,2.6,,-2.1,,0.3,,17.7,,0.0,,0.2,,0.0,T,0.2,,0.0,T,,,<31,
-114.01,51.12,2018-09-14,2018,9,14,,4.2,,-2.0,,1.1,,16.9,,0.0,,0.2,,0.0,,0.2,,0.0,T,,,<31,
-114.01,51.12,2018-09-15,2018,9,15,,5.1,,1.8,,3.5,,14.5,,0.0,,0.6,,0.0,,0.6,,,,35.0,,32,
-114.01,51.12,2018-09-16,2018,9,16,,4.6,,0.5,,2.6,,15.4,,0.0,,0.4,,0.6,,1.0,,,,,,<31,
-114.01,51.12,2018-09-17,2018,9,17,,12.2,,1.6,,6.9,,11.1,,0.0,,0.8,,0.0,,0.8,,,,,,<31,
-114.01,51.12,2018-09-18,2018,9,18,,6.8,,2.8,,4.8,,13.2,,0.0,,0.4,,0.0,,0.4,,,,,,<31,
-114.01,51.12,2018-09-19,2018,9,19,,11.1,,3.7,,7.4,,10.6,,0.0,,0.6,,0.0,,0.6,,,,,,<31,
-114.01,51.12,2018-09-20,2018,9,20,,9.6,,0.5,,5.1,,12.9,,0.0,,0.0,,0.0,,0.0,,,,0.0,,33,
-114.01,51.12,2018-09-21,2018,9,21,,5.8,,-0.2,,2.8,,15.2,,0.0,,4.0,,0.2,,4.2,,0.0,T,6.0,,30,
-114.01,51.12,2018-09-22,2018,9,22,,1.5,,-1.8,,-0.2,,18.2,,0.0,,1.4,,0.0,,1.4,,,,,,<31,
-114.01,51.12,2018-09-23,2018,9,23,,6.7,,-0.1,,3.3,,14.7,,0.0,,0.8,,0.0,,0.8,,,,,,<31,
-114.01,51.12,2018-09-24,2018,9,24,,13.1,,4.4,,8.8,,9.2,,0.0,,1.8,,0.0,,1.8,,,,36.0,,74,
-114.01,51.12,2018-09-25,2018,9,25,,17.1,,3.9,,10.5,,7.5,,0.0,,0.0,T,0.0,,0.0,T,,,28.0,,37,
-114.01,51.12,2018-09-26,2018,9,26,,15.5,,5.1,,10.3,,7.7,,0.0,,1.6,,0.0,,1.6,,,,4.0,,35,
-114.01,51.12,2018-09-27,2018,9,27,,5.2,,1.3,,3.3,,14.7,,0.0,,12.1,,0.0,,12.1,,,,3.0,,32,
-114.01,51.12,2018-09-28,2018,9,28,,7.5,,-0.3,,3.6,,14.4,,0.0,,0.6,,0.6,,1.2,,0.0,T,33.0,,35,
-114.01,51.12,2018-09-29,2018,9,29,,2.8,,-1.5,,0.7,,17.3,,0.0,,0.0,,0.0,T,0.0,T,,,36.0,,35,
-114.01,51.12,2018-09-30,2018,9,30,,0.1,,-3.2,,-1.6,,19.6,,0.0,,0.0,,0.4,,0.4,,0.0,T,14.0,,43,
-114.01,51.12,2018-10-01,2018,10,1,,0.5,,-2.1,,-0.8,,18.8,,0.0,,0.1,,5.3,,5.0,,0.0,T,,,<31,
-114.01,51.12,2018-10-02,2018,10,2,,-1.6,,-4.4,,-3.0,,21.0,,0.0,,0.0,,32.8,,23.7,,17.0,,,,<31,
-114.01,51.12,2018-10-03,2018,10,3,,1.6,,-11.0,,-4.7,,22.7,,0.0,,0.0,,1.0,,0.8,,30.0,,,,<31,
-114.01,51.12,2018-10-04,2018,10,4,,2.1,,-4.4,,-1.2,,19.2,,0.0,,0.0,,0.0,,0.0,,16.0,,,,<31,
-114.01,51.12,2018-10-05,2018,10,5,,6.8,,-6.7,,0.1,,17.9,,0.0,,0.0,,0.0,,0.0,,9.0,,,,<31,
-114.01,51.12,2018-10-06,2018,10,6,,8.5,,-3.6,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,6.0,,,,<31,
-114.01,51.12,2018-10-07,2018,10,7,,9.7,,-3.7,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-10-08,2018,10,8,,1.3,,-2.9,,-0.8,,18.8,,0.0,,0.2,,1.7,,1.4,,2.0,,34.0,,39,
-114.01,51.12,2018-10-09,2018,10,9,,-2.8,,-4.6,,-3.7,,21.7,,0.0,,0.0,,6.4,,6.3,,3.0,,10.0,,37,
-114.01,51.12,2018-10-10,2018,10,10,,-0.3,,-3.8,,-2.1,,20.1,,0.0,,0.0,,1.0,,1.0,,5.0,,14.0,,33,
-114.01,51.12,2018-10-11,2018,10,11,,4.2,,-1.5,,1.4,,16.6,,0.0,,0.0,T,0.0,,0.0,T,4.0,,,,<31,
-114.01,51.12,2018-10-12,2018,10,12,,14.6,,-0.8,,6.9,,11.1,,0.0,,9.8,,0.0,T,9.8,,3.0,,33.0,,80,
-114.01,51.12,2018-10-13,2018,10,13,,1.1,,-3.0,,-1.0,,19.0,,0.0,,0.0,,0.2,,0.2,,0.0,T,36.0,,48,
-114.01,51.12,2018-10-14,2018,10,14,,11.7,,-5.0,,3.4,,14.6,,0.0,,0.0,,0.0,,0.0,,0.0,T,29.0,,41,
-114.01,51.12,2018-10-15,2018,10,15,,17.7,,2.5,,10.1,,7.9,,0.0,,0.0,,0.0,,0.0,,,,27.0,,48,
-114.01,51.12,2018-10-16,2018,10,16,,19.4,,1.6,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,,,32.0,,35,
-114.01,51.12,2018-10-17,2018,10,17,,21.3,,2.0,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-10-18,2018,10,18,,17.7,,3.1,,10.4,,7.6,,0.0,,0.0,,0.0,,0.0,,,,28.0,,56,
-114.01,51.12,2018-10-19,2018,10,19,,14.2,,-1.9,,6.2,,11.8,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-10-20,2018,10,20,,20.4,,0.7,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,43,
-114.01,51.12,2018-10-21,2018,10,21,,12.4,,-3.0,,4.7,,13.3,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-10-22,2018,10,22,,13.3,,-3.3,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,,,15.0,,30,
-114.01,51.12,2018-10-23,2018,10,23,,18.0,,-2.5,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2018-10-24,2018,10,24,,16.6,,1.2,,8.9,,9.1,,0.0,,0.0,T,0.0,,0.0,T,,,29.0,,50,
-114.01,51.12,2018-10-25,2018,10,25,,15.2,,-0.6,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,28.0,,56,
-114.01,51.12,2018-10-26,2018,10,26,,16.6,,-1.2,,7.7,,10.3,,0.0,,0.0,,0.0,,0.0,,,,34.0,,52,
-114.01,51.12,2018-10-27,2018,10,27,,13.2,E,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,35.0,,59,
-114.01,51.12,2018-10-28,2018,10,28,,13.3,,-0.5,,6.4,,11.6,,0.0,,0.0,,0.0,,0.0,,,,27.0,,43,
-114.01,51.12,2018-10-29,2018,10,29,,11.5,,-2.1,,4.7,,13.3,,0.0,,0.0,,0.0,,0.0,,,,28.0,,43,
-114.01,51.12,2018-10-30,2018,10,30,,11.4,,-1.2,,5.1,,12.9,,0.0,,0.0,T,0.0,,0.0,T,,,30.0,,48,
-114.01,51.12,2018-10-31,2018,10,31,,11.1,,0.2,,5.7,,12.3,,0.0,,0.0,,0.0,,0.0,,,,28.0,,37,
-114.01,51.12,2018-11-01,2018,11,1,,6.8,,1.4,,4.1,,13.9,,0.0,,0.0,,0.0,T,0.0,T,,,32.0,,58,
-114.01,51.12,2018-11-02,2018,11,2,,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,0.0,T,0.0,T,,,36.0,,46,
